区域,餐饮类型编码,餐饮类型名称,POI名称,详细地址,经度(lon),纬度(lat),联系电话,营业时段
惠济区,50101,综合酒楼,锦园新诚记融合菜(惠和苑店),新城路惠和苑小区底商东一户,113.616118,34.870719,15703718800,8：00——22：00
惠济区,50101,综合酒楼,毛庄老家,新城路与金河路交叉口向北200米路西,113.627834,34.873871,18537170588,8：00——22：00
惠济区,50101,综合酒楼,豪客来牛排(郑州惠济万达餐厅),室内步行街层号商铺,113.636045,34.868938,0371-67113539,8：00——22：00
惠济区,50101,综合酒楼,豪享来(宏达路店),宏达街长虹路西北角口华商万汇城1-2层,113.629102,34.823672,0371-63768388,8：00——22：00
惠济区,50101,综合酒楼,新纳西汉堡(英才街店),迎宾办事处英才街桂圆南街临街门面北楼6-1,113.653427,34.857958,15515729563,8：00——22：00
惠济区,50101,综合酒楼,聚四方西餐,惠济区酒店专供区1号,113.606924,34.834698,13939042359,8：00——22：00
惠济区,50101,综合酒楼,张记大锅菜扣碗,大河路祥云寺,113.72224,34.873181,13703824002,8：00——22：00
惠济区,50101,综合酒楼,意统比萨·芝士焗饭(御翠园店),迎宾路街道月季街御翠园小区商铺16-4号,113.659957,34.875086,13526853972,8：00——22：00
惠济区,50101,综合酒楼,刘文祥麻辣烫(英才街店),迎宾路街道国基生活区商业楼1号,113.648541,34.859676,18738108775;18838103212,8：00——22：00
惠济区,50101,综合酒楼,蒸百味扣碗,长虹路与银河街交叉口南60米,113.629074,34.825478,13938562665,8：00——22：00
惠济区,50101,综合酒楼,沙县小吃(月湖广场店),新城路月湖广场3号楼132门店,113.637101,34.869832,13515985502,8：00——22：00
惠济区,50101,综合酒楼,袁四辈驴肉馆,金河路与新城路交叉口向北三百米路东,113.628525,34.874527,13203803840;19526327728,8：00——22：00
惠济区,50101,综合酒楼,老四地摊烧烤,老彭庄村11号,113.549662,34.89843,15515611017,8：00——22：00
惠济区,50101,综合酒楼,顶膳西餐,长兴路街道江山路连霍高速路口信基调味食品城冻品路酒店区20-21号,113.605913,34.834446,0371-55960915;15378763619,8：00——22：00
惠济区,50101,综合酒楼,锦程西餐商行,信基南食化区1号,113.606479,34.834534,0371-63289769;13598885445,8：00——22：00
惠济区,50101,综合酒楼,宏盛西餐食品,三全路与江山路北信基调味食品城冻品五区1561号,113.609862,34.832485,0371-56627625;15903683515,8：00——22：00
惠济区,50101,综合酒楼,多乐堡(东赵店),大河路东赵便民综合市场多乐堡餐厅,113.638091,34.880662,16638025262,8：00——22：00
惠济区,50101,综合酒楼,青创食品郑州分公司,京广快速路信基调味市场5区2101-2102号,113.608712,34.836476,15238395388,8：00——22：00
惠济区,50101,综合酒楼,荣品荟(月湖广场店)(暂停营业),新城路24号碧源月湖广场2层221-222223,113.637356,34.870726,0371-67127777,8：00——22：00
惠济区,50102,四川菜(川菜),重庆川菜馆(珠江荣景店),坡阳路珠江荣景9号楼111号商铺,113.608451,34.845422,15723578770,8：00——22：00
惠济区,50102,四川菜(川菜),桃园餐厅,江山路黄河南岸86号思念果岭国际会议中心东侧,113.530884,34.912353,15837120002,9：00——22：00
惠济区,50102,四川菜(川菜),老四川家常菜(银通商务店),金达路与银通路向北100米,113.671053,34.863679,18135699232,8：00——22：00
惠济区,50102,四川菜(川菜),老重庆酒家,古荥镇大河路老重庆酒家,113.531797,34.879348,15890118487,8：00——22：00
惠济区,50102,四川菜(川菜),晓蓉城社区老火锅(民安北郡2期店),民安·北郡一号院(毛庄地铁站D口步行350米),113.6286,34.867945,15638476000,8：00——22：00
惠济区,50102,四川菜(川菜),川奇麻辣香锅(怡丰新都汇店),刘寨社区生产路怡丰新都汇商业步行街商铺九号楼9-102,113.650578,34.786063,13283869363,7：00——22：00
惠济区,50102,四川菜(川菜),四川担担面•龙虾烧烤•大排档(绿源路店),大河路街道惠源商务1号楼B座东侧小院201,113.570213,34.888326,15824886684,8：00——22：00
惠济区,50102,四川菜(川菜),胖哥酸菜鱼(古须路店),古荥汉代冶铁遗址博物馆西门旁,113.533682,34.875941,15838080660,8：00——22：00
惠济区,50102,四川菜(川菜),李记重庆鸡公煲(黄河美邸店),黄河美邸西北门旁,113.651681,34.859486,18625319399,8：00——22：00
惠济区,50102,四川菜(川菜),川奇麻辣香锅,新城路月湖广场3号楼142-1,113.637008,34.869657,18839959586,8：00——22：00
惠济区,50102,四川菜(川菜),成都川菜馆,文化路与英才街交叉口路东向南300米,113.647628,34.858277,18723729777,8：00——22：00
惠济区,50102,四川菜(川菜),山城渝味馆,南阳路185号裕华文汇小区5号楼1层12号,113.631431,34.801562,18194266986,8：00——22：00
惠济区,50102,四川菜(川菜),小龙门火塘,月湖广场月湖南路文创路东南角,113.638029,34.870573,13148049198,8：00——22：00
惠济区,50102,四川菜(川菜),川湘美食,开元路第三人民医院(北院区)南侧约120米,113.61003,34.867089,18838201768,8：00——22：00
惠济区,50102,四川菜(川菜),大帆重庆老火锅,长兴路33号,113.625672,34.830596,13674949110,8：00——22：00
惠济区,50102,四川菜(川菜),东哥炒鸡酸菜鱼(绿洲花园3号院店),绿洲花园3号院西1门旁,113.607251,34.801247,15188357234,8：00——22：00
惠济区,50102,四川菜(川菜),魏师傅渝味盖浇饭·面·黄焖鸡(黄河美邸店),迎宾路街道英才街19号黄河美邸,113.652445,34.859466,15803815182;18182322712,8：00——22：00
惠济区,50102,四川菜(川菜),佰多签成都串串香,长兴路街道王砦西区住宅楼9号楼三单元26号中间,113.61746,34.816712,18238608996,8：00——22：00
惠济区,50102,四川菜(川菜),北大门火锅,赫兴云仓西南侧80米,113.579905,34.875004,13137702212,8：00——22：00
惠济区,50102,四川菜(川菜),川奇麻辣香锅裕华广场店,长兴路街道三全路北长兴路西5号楼116号,113.625513,34.834372,13083686845,8：00——22：00
惠济区,50102,四川菜(川菜),极客麻辣香锅,黄河学府西南门旁,113.653444,34.857229,13673918921;18639117929,8：00——22：00
惠济区,50102,四川菜(川菜),兴隆酸菜鱼老店,中州大道万客隆家具城5号楼旁边,113.688925,34.868625,15003833002,8：00——22：00
惠济区,50102,四川菜(川菜),正宗川菜炸酱面,大河路街道恩耐基冷链物流产业园B座13号,113.57686,34.892939,15736749847,8：00——22：00
惠济区,50102,四川菜(川菜),要得川菜馆(长兴路店),长兴路王寨路交叉口50米路西,113.625793,34.81755,13523088331,8：00——22：00
惠济区,50102,四川菜(川菜),辣妹子酸菜鱼豆花鱼,清华园路145-13号楼,113.622433,34.872688,15890636028,8：00——22：00
惠济区,50102,四川菜(川菜),炊大咖湘川小碗菜(惠苑小区店),新城路与天河路交叉口向西260米湘川小碗菜,113.609766,34.871012,18236355328,8：00——22：00
惠济区,50102,四川菜(川菜),麻辣香锅(长虹路),河南体育学院南门旁,113.628663,34.825895,15324936842;18239615436,8：00——22：00
惠济区,50102,四川菜(川菜),湘豫-私厨川菜馆(惠达金苑店),惠达金苑(金达路地铁站B口步行180米),113.67806,34.861367,13017666095,8：00——22：00
惠济区,50102,四川菜(川菜),小四川辣子鸡辣子鸡(丰乐路店),金鹤幼儿园东北门西北60米,113.637293,34.799048,18339948119,7：00——22：00
惠济区,50102,四川菜(川菜),蜀习川乐山跷脚牛肉川菜,新城街道郑州迈普产业园一楼东5号门面房,113.641945,34.869985,15303713175;15637194009,8：00——22：00
惠济区,50102,四川菜(川菜),胖娃川菜馆(岭南路店),大彭庄南街84号,113.551141,34.902184,13526633541,9：00——22：00
惠济区,50102,四川菜(川菜),四川担担面(万科紫台紫瑞苑店),旺佳路万科紫台瑞苑15号楼门面,113.639225,34.884329,13243432253,8：00——22：00
惠济区,50102,四川菜(川菜),川鲜烩家常菜,左岸长醍北1门旁,113.722478,34.873135,13282687172,8：00——22：00
惠济区,50102,四川菜(川菜),重庆老川菜,绿源路东段建业运河上院东80米路南,113.607257,34.887578,15617802998;17703831877,8：00——22：00
惠济区,50102,四川菜(川菜),熙姐老火锅,新城街道正商博悦商业中心2号楼1层108号,113.601377,34.870797,18336913351,8：00——22：00
惠济区,50102,四川菜(川菜),金鑫小四川美食城(桂圆南街店),迎宾路街道英才街11号,113.653553,34.858902,15936244219;15981835061,8：00——22：00
惠济区,50102,四川菜(川菜),四川人家,常庄村指挥部,113.645245,34.900218,15238310022;18837192136,9：00——22：00
惠济区,50102,四川菜(川菜),重庆川菜馆,京水农贸市场北门,113.699791,34.875895,13219251909,8：00——22：00
惠济区,50102,四川菜(川菜),小重庆美食(大河路店),大河路南辅路与贺翔街交叉口西80米,113.747192,34.871245,18271842598,8：00——22：00
惠济区,50102,四川菜(川菜),重庆刘一手火锅(民安北郡店),开元路96号新城街道北郡一期24号楼商业街101号附77号,113.624653,34.868919,18737193898,8：00——22：00
惠济区,50102,四川菜(川菜),四川饭庄,长虹路10-27号,113.629094,34.825699,15039079080;19922082764,8：00——22：00
惠济区,50102,四川菜(川菜),川菜馆(大盘鸡毛血旺酸菜鱼各种炒菜),清华园路与公交路东500米,113.623558,34.875249,16696667935,8：00——22：00
惠济区,50102,四川菜(川菜),四川担担面(坡阳路店),珠江·荣景北门东60米,113.607543,34.845425,13673667528,8：00——22：00
惠济区,50102,四川菜(川菜),我的小目标酸菜鱼,花园温泉洗浴7号,113.663927,34.895897,13525550293,8：00——22：00
惠济区,50102,四川菜(川菜),川奇麻辣香锅(美景欢乐广场店),杏花街美景欢乐广场1号公寓楼底商1-103号商铺,113.644485,34.858541,13298232416,8：00——22：00
惠济区,50102,四川菜(川菜),鱼库烤鱼酸菜鱼(民安北郡2期店),新城路金河路交叉口向南路西,113.628184,34.868877,15093337898;15138960888,8：00——22：00
惠济区,50102,四川菜(川菜),重庆胖哥酸菜鱼(万客隆家具城店),花园口镇万客隆家具城南门,113.687239,34.869634,13598027429;15136283966,8：00——22：00
惠济区,50102,四川菜(川菜),重庆鸡公煲(英才街一楼店),英才街与桂圆南街交叉口向东80米,113.653553,34.859226,13868005148;15290821063,8：00——22：00
惠济区,50102,四川菜(川菜),川玖玖地摊火锅,大河路北辅路与香山路交叉口东200米,113.669441,34.881393,17838339996,8：00——22：00
惠济区,50102,四川菜(川菜),重庆要得小面(珠江荣景店),珠江荣景北2门旁,113.608828,34.84542,15223599763,8：00——22：00
惠济区,50102,四川菜(川菜),重庆鸡公煲(文化路店),文化路与英才街交叉口向南300米路东,113.647668,34.858151,18347416965,8：00——22：00
惠济区,50102,四川菜(川菜),锦升和重庆鸡公煲,迎宾路街道英才街与桂园南街交叉口东2号楼第五间,113.653544,34.859084,18605891176,8：00——22：00
惠济区,50102,四川菜(川菜),重庆小面,文化北路与英才街交叉口向南200米路东,113.647551,34.858459,18695815286,8：00——22：00
惠济区,50102,四川菜(川菜),重庆小面,迎宾办事处金桥路3号楼6号,113.672079,34.874182,13783588002,8：00——22：00
惠济区,50102,四川菜(川菜),重庆小面手工水饺(长虹路店),银河街长虹路南50米路西,113.629141,34.824965,15225152572,8：00——22：00
惠济区,50102,四川菜(川菜),重庆鸡公煲(长虹路店),长虹路1号,113.629098,34.825575,15958432842,8：00——22：00
惠济区,50104,山东菜(鲁菜),鲁山揽锅菜,小彭庄59号,113.555706,34.901301,17303717929,9：00——22：00
惠济区,50104,山东菜(鲁菜),戚记北京烤鸭(逸品香山店),迎宾办事处逸品香山一期北门2号楼4号商铺,113.669369,34.862414,15188377945,8：00——22：00
惠济区,50106,浙江菜,云膳餐厅(艺茂国际仓店),艺茂国际仓D1六楼,113.620002,34.859931,13137040118,8：00——22：00
惠济区,50106,浙江菜,生产队大食堂(裕华美欣店),江山路裕华美欣小区路北,113.619901,34.835838,15093391984;15981965390,8：00——22：00
惠济区,50107,上海菜,同四记,老鸦陈地铁站B出口向东10米,113.616827,34.832262,19903843560,8：00——22：00
惠济区,50108,湖南菜(湘菜),湘约小馆,开元路7号,113.670427,34.867162,19937777211,8：00——22：00
惠济区,50108,湖南菜(湘菜),广瑞湘,文化北路236号1号楼1层117号(齐齐哈尔烤肉隔壁),113.644857,34.858568,19139706830,8：00——22：00
惠济区,50108,湖南菜(湘菜),湘川大盘菜烙馍粥,绿源路15-1号轻工包装楼下,113.573772,34.888373,15838381667,8：00——22：00
惠济区,50109,安徽菜(徽菜),小赵徽菜馆,花园口镇凌庄,113.734819,34.876791,17788161695,8：00——22：00
惠济区,50110,福建菜,闽南小厨(正商·林语溪岸6号院店),金山路与香山路交叉口向东200米路北,113.669435,34.884628,13675995527;13739722687,8：00——22：00
惠济区,50111,北京菜,老北京四和涮锅(御·翠园西区店),迎宾路月季街向西30米路北,113.659194,34.874642,0371-55059770;13526838720,8：00——22：00
惠济区,50111,北京菜,老北京涮羊肉(金河路店),民安·北郡一号院(毛庄地铁站D口步行490米),113.627998,34.869197,15333808321,8：00——22：00
惠济区,50111,北京菜,京城一只鸭北京烤鸭(天地湾店),天地湾·晴苑西门南90米,113.674426,34.860711,13253605797,8：00——22：00
惠济区,50111,北京菜,品意德北京烤鸭(新城路店),民安北郡3期南1门西50米,113.622635,34.870367,15617699098,8：00——22：00
惠济区,50111,北京菜,翟师傅北京烤鸭(花园口店),花园口村社区东门北90米,113.665053,34.898673,13213222050,8：00——22：00
惠济区,50111,北京菜,聚鸭坊北京烤鸭(黄河学府店),滨河路桂圆南街1号学府御园小区门面房南2-1,113.653441,34.857336,15890132753,8：00——22：00
惠济区,50111,北京菜,乾满居烤鸭,长柳路长兴农贸市场,113.623848,34.834928,15738850065,8：00——22：00
惠济区,50111,北京菜,京城一只鸭.北京烤鸭(弓庄店),乐飞街,113.684496,34.867667,15565079828,8：00——22：00
惠济区,50111,北京菜,京师傅北京烤鸭(国基大学城生活园区-西商业楼店),国基大学城生活园区东北门西60米,113.64895,34.859534,15010214112;15378719175,8：00——22：00
惠济区,50111,北京菜,御翠园北京烤鸭(御翠园东区店),御翠园1号楼与3号楼之间商铺B区39号-1,113.660231,34.875098,18031154434;19933162081,8：00——22：00
惠济区,50111,北京菜,北京果木烤鸭,新城路与清华园路向东100米,113.622911,34.869817,16638367978,8：00——22：00
惠济区,50111,北京菜,京豫福鸭北京烤鸭,大河路与田园路交叉口向北五十米,113.663081,34.881717,13949122098,8：00——22：00
惠济区,50111,北京菜,京城一只鸭北京烤鸭(毛庄店),毛庄小区二号院西门旁(毛庄地铁站A口步行240米),113.626581,34.865567,15660773221,8：00——22：00
惠济区,50111,北京菜,老北京旋转小火锅,南阳路裕华文汇185号5号楼20号,113.631584,34.80143,15960216582,8：00——22：00
惠济区,50111,北京菜,京喜鸭·北京烤鸭(花园里店),金达路与田园路交叉口东100米,113.66484,34.862863,18539936593,8：00——22：00
惠济区,50111,北京菜,卤聚客北京烤鸭京城一只鸭(东赵店),东赵社区郑州农商银行对面(东赵地铁站C口步行430米),113.638105,34.880485,13819740353;15639003781,8：00——22：00
惠济区,50111,北京菜,匠心烤鸭北京烤鸭,迎宾路街道英才街滨河市集B06A,113.637388,34.859948,19013927420,8：00——22：00
惠济区,50111,北京菜,赛德北京烤鸭(长虹路店),金蓝湾西门旁,113.629075,34.8253,15838332861,8：00——22：00
惠济区,50111,北京菜,朝思暮想手撕烤鸭,迎宾路街道金达路与银通路交叉口东北角20米,113.671098,34.863084,13526658101,8：00——22：00
惠济区,50111,北京菜,豫记手撕烤鸭(南阳路店),拖厂路一号院7号楼二单元65号门面,113.632003,34.803551,13569157321,8：00——22：00
惠济区,50111,北京菜,全德北京烤鸭,新城路67号,113.625509,34.873286,15290586972,8：00——22：00
惠济区,50111,北京菜,北京烤鸭,新城路与南北大街交叉口东100米,113.600303,34.870739,13213222050,8：00——22：00
惠济区,50111,北京菜,宫酱李老北京炸酱面(惠济区店),新城路惠和苑一号楼7号门面,113.615764,34.870721,18837115966,8：00——22：00
惠济区,50111,北京菜,京味炸酱面(银河路总店),长兴路与银河街交叉口向东20米路南,113.626613,34.825862,13523713073;18103826185,8：00——22：00
惠济区,50111,北京菜,新潮烧烤·铜锅涮,丰乐路与博颂路交叉口西北角,113.630492,34.808741,13938494391,8：00——22：00
惠济区,50112,湖北菜(鄂菜),九头鸟热干面,王屋路98号,113.602592,34.808688,13803833481,8：00——22：00
惠济区,50113,东北菜,百年家和饺子东北私房菜(田园路店),田园路迎宾路交叉口向南五十米路东,113.662987,34.870287,13613827249,8：00——22：00
惠济区,50113,东北菜,肉小胖地摊烤肉(英才街店),文化路英才街交叉口向西100米路北第一层146号-2,113.644975,34.860284,13838517930,8：00——22：00
惠济区,50113,东北菜,万福庄园黄河滩地锅城,丰硕街48号,113.589299,34.899827,18939663187,8：00——22：00
惠济区,50113,东北菜,梨园居炖大鹅,清华园路13号楼附43号,113.622754,34.873035,18037327073,8：00——22：00
惠济区,50113,东北菜,姥姥家的地锅鸡铁锅炖,粮仓路粮食西路南200米路西,113.621263,34.802344,13290905587,8：00——22：00
惠济区,50113,东北菜,东北小院,丰硕街与新城路交叉口西80米,113.587618,34.870735,17538137775,8：00——22：00
惠济区,50113,东北菜,予兄弟干锅香铁锅炖,长兴路国基路西南角(王砦地铁站B口向南步行100米),113.625233,34.818766,19337863088,8：00——22：00
惠济区,50113,东北菜,三兄弟杞县砂锅店,花园口老街,113.66574,34.89624,15903681817,8：00——22：00
惠济区,50113,东北菜,东北饺子手擀面(毛庄小区二号院店),毛庄地铁站A口步行190米,113.628561,34.866416,13213049697;15137148283,8：00——22：00
惠济区,50113,东北菜,沐楠东北烤肉大串,长兴路街道北城花园129号商铺,113.616798,34.839298,15941788988,8：00——22：00
惠济区,50113,东北菜,鑫盛大酒店(古荥甲鱼店),大河路与西四环交叉口东北角,113.530502,34.879753,13503848186,8：00——22：00
惠济区,50113,东北菜,豫A鲜炒鸡,苏屯五号院东北侧,113.622844,34.857253,15803830510,8：00——22：00
惠济区,50113,东北菜,厨匠博炮崩鸡(郑大体院校外店),长虹路9号,113.629111,34.825411,13253505211,8：00——22：00
惠济区,50113,东北菜,陈师傅馍菜汤(丰乐路),王砦小区西区东北门东南80米,113.628963,34.811092,18538310608,8：00——22：00
惠济区,50113,东北菜,豫东大锅菜(怡丰·新都汇2期店),怡丰·新都汇2期9号楼101号小区东北口,113.650142,34.78625,15638460700,7：00——22：00
惠济区,50113,东北菜,豫蚝记,中州大道北四环交叉口东北角大张村中部两岸海鲜港,113.671961,34.887435,18338822342,8：00——22：00
惠济区,50114,云贵菜,一佰零捌片正宗北京,香山路与金桥路交叉口北行100米路西,113.667079,34.875617,13733867505;13838187973,8：00——22：00
惠济区,50114,云贵菜,海底捞火锅(月湖广场店),文创路与月湖南路交叉口向西150米月湖广场1号楼4层海底楼,113.637682,34.869912,0371-89936662;0371-89936663,8：00——22：00
惠济区,50115,西北菜,大盘鸡家常菜(裕园小区店),天河路与古元街向南50米大盘鸡家常菜,113.609424,34.856796,15038031885,8：00——22：00
惠济区,50115,西北菜,美味鲜大盘鸡(惠龙·鸿运花园店),惠龙·鸿运花园西门东南210米,113.58981,34.867866,13838261224,8：00——22：00
惠济区,50115,西北菜,胖虎椒麻鸡(鑫苑逸品香山2期南苑店),迎宾路办事处金达路112号,113.669669,34.862809,16638086805;17638184096,8：00——22：00
惠济区,50115,西北菜,山西油泼面大盘鸡,迎宾路街道开元路创业街1-6,113.657319,34.866187,18636346025;18636346027,8：00——22：00
惠济区,50115,西北菜,黑孩大盘鸡(美景·欢乐广场店),迎宾路街道杏花街麟起城万科商场一号楼一楼113号商铺,113.644477,34.858607,15139199001,8：00——22：00
惠济区,50115,西北菜,西部来客鲜炒大盘鸡(南阳路博颂路店),兴南街177号(兴隆铺地铁站C口步行170米),113.625487,34.806563,15036845101;18638582473,8：00——22：00
惠济区,50115,西北菜,老狼鲜炒大盘鸡(新城路店),新城路博悦商业中心小区1号楼2A单元门牌号102号,113.600357,34.870733,13503456459,8：00——22：00
惠济区,50115,西北菜,家常小炒大盘鸡,中央大道与大河路交叉口北280米,113.736509,34.876847,13213065881,8：00——22：00
惠济区,50115,西北菜,红光大盘鸡(惠龙·鸿运花园店),惠龙·鸿运花园西北门东50米,113.590522,34.870543,15290880090,8：00——22：00
惠济区,50115,西北菜,好再来大盘鸡,师南路与师桐路交叉口西北320米,113.55913,34.865765,15938734316,8：00——22：00
惠济区,50115,西北菜,鲜炒大盘鸡,惠源商务服务中心6号楼一楼19号,113.568469,34.888175,18595890518,8：00——22：00
惠济区,50115,西北菜,鲜炒大盘鸡(珠江荣景店),珠江荣景北2门旁,113.609119,34.845413,13007500740;15038101272,8：00——22：00
惠济区,50115,西北菜,豫三帝瓦罐面大盘鸡(昌建·誉峰店),刘寨街道兴南街177号昌建·誉峰,113.627981,34.805678,19949176913,8：00——22：00
惠济区,50115,西北菜,新疆天然羊肉烧烤(裕华美欣店),长兴路街道长柳路6号裕华美欣,113.620453,34.835495,13899461879,8：00——22：00
惠济区,50115,西北菜,不世功兰州牛肉面(尚购生活广场店),尚购生活广场天明路店东门西北80米,113.650744,34.786784,15729388277,7：00——22：00
惠济区,50115,西北菜,单君山信阳鱼坊,天河路北四环西北角,113.612167,34.880582,13526610959,8：00——22：00
惠济区,50115,西北菜,战记杂面条卤味,三全路与长兴路交叉口西北300米,113.623504,34.833154,15093420810,8：00——22：00
惠济区,50115,西北菜,兰州牛肉拉面,迎宾路街道文化北路与英才街交叉口向东200米,113.645032,34.860271,15684515552,8：00——22：00
惠济区,50115,西北菜,尚瘾·齐齐哈尔烤肉(毛庄小区二号院店),毛庄小区二号院东门西北90米,113.629375,34.866575,13303715628,8：00——22：00
惠济区,50115,西北菜,黄河滩地锅城,大河路街道绿源路与丰硕街西北角48号,113.58817,34.888375,17344893687,8：00——22：00
惠济区,50115,西北菜,南阳新野板面(绿洲花园店),秦岭路1号托斯卡纳楼下路西(北环),113.606857,34.804411,13733190920,8：00——22：00
惠济区,50115,西北菜,乡村小院,天河路和开元路交叉口西北角100米(惠济区地铁口E口对面),113.612192,34.867191,13803862779,8：00——22：00
惠济区,50115,西北菜,沙县小吃(天地湾·佳苑店),迎宾路街道花园路与英才路天地湾佳苑5-157商铺,113.673235,34.862418,19937379591,8：00——22：00
惠济区,50115,西北菜,柳州螺蛳粉(花升螺花园口店),花园口老街与312省道辅路交叉口西北360米,113.664445,34.896079,18803692223,8：00——22：00
惠济区,50115,西北菜,汴梁大汤包(英才街北大学城店),黄河美邸西北门旁(北大学城地铁站A口步行460米),113.651237,34.859526,13137817122,8：00——22：00
惠济区,50115,西北菜,沙县小吃(龙泽文苑店),大河路北辅路与旺佳路交叉口西北100米,113.63809,34.880652,15837187540,8：00——22：00
惠济区,50116,老字号,画宝刚道口烧鸡(三全路旗舰店),三全路与长兴路交汇处向西100米路南,113.623857,34.832335,18336342093;18638530515,8：00——22：00
惠济区,50116,老字号,马家羊肉鲜汤馆(文化路分店),文化北路与滨河路交叉口北120米,113.647701,34.857902,13598827829,8：00——22：00
惠济区,50116,老字号,王记烩面泡馍馆,南阳路156-1号(兴隆铺地铁站A口步行90米),113.628302,34.806922,13503861299;13838008763,8：00——22：00
惠济区,50116,老字号,山西面馆(金桥路店),"银通路与金桥路交叉口向东20米,国税局对面山西面馆",113.671298,34.874178,13213088436,8：00——22：00
惠济区,50116,老字号,卡吉诺(裕华广场店),三全路与长兴路交叉口西北角(省体育中心站C口),113.625432,34.833214,0371-55036198,8：00——22：00
惠济区,50116,老字号,张碗碗原汤手工拉面(惠济万达店),惠济万达4楼4021(迎宾路街道开元路惠济万达四层4021),113.63692,34.868867,19137183158;19339926628,8：00——22：00
惠济区,50116,老字号,画宝刚道口烧鸡(迎宾路店),御翠园东区南门西100米,113.660296,34.874614,15639927727,8：00——22：00
惠济区,50116,老字号,卡吉诺(正弘智空间店),花园路英才街东100米路北,113.682621,34.860441,0371-63377276,8：00——22：00
惠济区,50116,老字号,山西老面馆(新城路),新城街道新城路毛庄社区南门向西50米4一5,113.624404,34.870212,15296701211;18539425652,8：00——22：00
惠济区,50116,老字号,老孙家信阳私房菜(绿城苑店),绿城苑北门旁(老鸦陈地铁站A口步行340米),113.621141,34.832516,13271563925;17603852088,8：00——22：00
惠济区,50116,老字号,王嘉宝老味砂锅,迎宾路街道碧源月湖商业中心二区3号楼149号商铺,113.636557,34.870062,18736008673,8：00——22：00
惠济区,50116,老字号,老汉口热干面肉拌面,长兴路银河街路口西南角,113.625524,34.826016,13783453681,8：00——22：00
惠济区,50116,老字号,五香卤肉坊,长兴路宏达路北100米路西,113.625852,34.825054,13613841488;13803842727,8：00——22：00
惠济区,50116,老字号,明福塔道口烧鸡老辅,杏花街美景麟起城一号院东门南边商铺12-104,113.643951,34.85508,17339657270,8：00——22：00
惠济区,50116,老字号,红诚茶舍(水境·怡园店),迎宾路水境怡园,113.663357,34.870806,18637187879,8：00——22：00
惠济区,50117,火锅店,海底捞火锅(美景欢乐广场·生日主题店),英才街与文化北路交叉口西南角美景欢乐广场6层,113.645147,34.85876,0371-65329910;0371-65329920,8：00——22：00
惠济区,50117,火锅店,倾豫广顺源猪肚鸡,英才街19号中原桂冠小区1号楼1楼,113.671769,34.86024,0371-53666368,8：00——22：00
惠济区,50117,火锅店,广福發老广打边炉,迎宾路与银通路交叉口向南200米路西,113.670676,34.869981,0371-66216888;13271560677,8：00——22：00
惠济区,50117,火锅店,芳竹园火锅(郑州惠济万达),开元路68号万达广场(惠济店)F5-5011,113.636049,34.86895,0371-60911557,8：00——22：00
惠济区,50117,火锅店,小郡肝串串(大学城旗舰店),新青年小区西门旁(北大学城地铁站A口步行50米),113.647385,34.85892,13213192121,8：00——22：00
惠济区,50117,火锅店,巴奴毛肚火锅(惠济万达店),开元路万达广场五楼5001-5002-5003,113.635165,34.868524,0371-55195577,8：00——22：00
惠济区,50117,火锅店,鮑富强老火锅(裕华文汇店),南阳路185号裕华文汇门口,113.631502,34.801613,17737162727,8：00——22：00
惠济区,50117,火锅店,锅大侠市集火锅(惠济万达店),开元路68号万达广场(郑州惠济店)5F层5025,113.638079,34.868877,0371-88950909,8：00——22：00
惠济区,50117,火锅店,熊喵来了火锅(郑州惠济万达店),万达广场4楼4031-4032B,113.637875,34.868775,0371-65018676;13027753023,8：00——22：00
惠济区,50117,火锅店,吾家三喜自助小火锅(惠济万达),万达广场5楼5062B,113.635936,34.86875,18624937378,8：00——22：00
惠济区,50117,火锅店,豆捞坊·鲜牛肉火锅(惠济万达店),开元路68号万达广场(郑州惠济店)5楼,113.636149,34.868679,19036916530,8：00——22：00
惠济区,50117,火锅店,品江红串串香(兴隆铺路店),兴隆铺路与南阳路交叉口东150米,113.628867,34.810164,15890069695,8：00——22：00
惠济区,50117,火锅店,串串李串串香(南阳路店),惠济区南阳路与兴隆铺路交叉口向东50米路南,113.627009,34.809265,17324823208;18703875586,8：00——22：00
惠济区,50117,火锅店,我的小板凳街坊火锅(金杯路店),国基路与金杯路交叉口西北角,113.630175,34.819938,19937786752,8：00——22：00
惠济区,50117,火锅店,坎爷火锅(北郡店),新城路80-8,113.622232,34.870363,0371-56665999;15515555418,8：00——22：00
惠济区,50117,火锅店,佰人王串串香火锅直营店(南阳路店),南阳路心语雅园西1门旁(兴隆铺地铁站C口步行250米),113.626865,34.808945,0371-62987435;17319721158,8：00——22：00
惠济区,50117,火锅店,齐祺渔锅(丰乐路店),建业壹号城邦附1号2-2层105,113.632431,34.806134,0371-86566169;15890616828,8：00——22：00
惠济区,50117,火锅店,王婆大虾(丰乐店),建业·壹号城邦东北2门旁,113.632064,34.806625,15639902376;18637162284,8：00——22：00
惠济区,50117,火锅店,福上锅自助旋转小火锅(北大学城店),杏花街(北大学城地铁站B口步行280米),113.64448,34.858515,15290408089,8：00——22：00
惠济区,50117,火锅店,火锅粉(国基大学城生活园区店),英才街国基大学城生活园区内,113.649468,34.859082,15038136518;18203975797,8：00——22：00
