区域,餐饮类型编码,餐饮类型名称,POI名称,详细地址,经度(lon),纬度(lat),联系电话,营业时段
二七区,50104,山东菜(鲁菜),山东炒鸡,政通路49-18号,113.647589,34.724657,,8：00——22：00
二七区,50104,山东菜(鲁菜),山东临沂炒鸡(锦绣山河玉畅园店),锦绣山河玉畅园北门西150米,113.620776,34.682694,13838589885,8：00——22：00
二七区,50104,山东菜(鲁菜),鲁山揽锅菜(郑平公路店),郑平公路与超汇路交叉口西北120米,113.655785,34.676908,15903615873,8：00——22：00
二七区,50104,山东菜(鲁菜),柳东鲁飘香万家蒸香鸭,郑飞小区东区北门东90米,113.640303,34.706121,,8：00——22：00
二七区,50104,山东菜(鲁菜),鲁山揽锅菜(郑密路店),郑密路88号院14号楼1层附6号,113.625774,34.715128,15514352839,8：00——22：00
二七区,50104,山东菜(鲁菜),鲁开欣炒公鸡,嵩山路街道兴华南街169号宏鑫花园,113.632036,34.706005,,8：00——22：00
二七区,50104,山东菜(鲁菜),潍州芥末鸡,二七区大学中路和汝河路路口东50北,113.644979,34.732711,18866774776,8：00——22：00
二七区,50104,山东菜(鲁菜),峰味谷鲁山揽锅菜·羊肉糊汤面(佛岗新苑店),佛岗新苑东门旁,113.664957,34.692971,,8：00——22：00
二七区,50106,浙江菜,温州美食饭庄,新圃西街19-3(京广南路地铁站D口步行430米),113.659144,34.723209,0371-68759992;13937197385,8：00——22：00
二七区,50106,浙江菜,温州海鲜坊(京广路店),新圃西街151号7-8号,113.658356,34.723473,0371-68720419;13613858231;13623816125;18937196973,8：00——22：00
二七区,50106,浙江菜,合宴江南餐厅,嵩山南路绿水路亚星万嘉百汇二楼207-2,113.62964,34.687994,16799658888;18937119988,8：00——22：00
二七区,50106,浙江菜,宁波小食堂,荣盛里与人和路交叉口东120米,113.642361,34.716477,,8：00——22：00
二七区,50106,浙江菜,山兰韵江浙菜私房餐厅,大学路街道勤劳街32-69号桃源市集3号,113.640703,34.73896,,8：00——22：00
二七区,50106,浙江菜,温州快餐店,现代童鞋广场服装中心家属院店北门旁,113.658379,34.723473,,8：00——22：00
二七区,50106,浙江菜,钱塘人家(中原路店)(暂停营业),中原路106号(医学院地铁站D口步行120米),113.641793,34.747265,0371-63339532,8：00——22：00
二七区,50107,上海菜,老豆源老上海酥鱼(交通路总店),交通路148号院1号楼一单元东户,113.646896,34.732737,15286839348,8：00——22：00
二七区,50107,上海菜,七贤渔夫老上海酥鱼(碧云路店),晨曦小区北区西1门南80米,113.665357,34.712318,15516951098,8：00——22：00
二七区,50107,上海菜,沪上餐食记,陇海路京广路交叉口中铁泰和里三层305-307商铺,113.657784,34.738243,0371-63846666;13663715729,8：00——22：00
二七区,50107,上海菜,刘记老上海酥鱼(郑飞小区东区店),郑飞小区东区西南门旁,113.636229,34.701533,,8：00——22：00
二七区,50107,上海菜,上海粽子,鑫苑·现代城南门西南80米,113.650781,34.73374,,8：00——22：00
二七区,50107,上海菜,阿三生煎(二七万达店),郑大市场南街5号院菜市场里面B区,113.642971,34.716899,15637168566,8：00——22：00
二七区,50107,上海菜,梁程记生煎(橄榄城店),京广路街道贺江路乐享茂C区1层116号商铺,113.672117,34.696776,13676997588;19943851133,8：00——22：00
二七区,50108,湖南菜(湘菜),锅氣-湖南菜(行云路店),行云路121-9号附1号,113.650633,34.70809,19293300244,8：00——22：00
二七区,50108,湖南菜(湘菜),下饭菜湘菜馆,淮河路与大学路交叉口向西路南,113.640618,34.728759,0371-68855196;18638229092,8：00——22：00
二七区,50108,湖南菜(湘菜),湘家啦.地道湖南菜(豆花烤鱼),中铁泰和里一期二楼,113.657545,34.738409,15038201063;18538522086,8：00——22：00
二七区,50108,湖南菜(湘菜),湘萝卜长沙菜,亚星万家百汇2层2-4号商铺,113.630375,34.687375,19059531108,8：00——22：00
二七区,50108,湖南菜(湘菜),聚家湘菜馆(郑密路店),郑密路清江路向西30m路北,113.626044,34.712283,19036911691,8：00——22：00
二七区,50108,湖南菜(湘菜),余记湘菜馆,漓江路南溪路交叉口吉祥东门,113.652384,34.693503,13989718291,8：00——22：00
二七区,50108,湖南菜(湘菜),湘湘菜馆,桂江路与铜山北路交叉口西北角门面房,113.640202,34.671044,13598851753,8：00——22：00
二七区,50108,湖南菜(湘菜),湘土情菜馆(金泰成名灯广场店),建中街街道淮河路交通路交叉口向东三百米路南(金泰城一楼),113.649225,34.728725,0371-61171078;18538175305,8：00——22：00
二七区,50108,湖南菜(湘菜),荟家湘菜馆(郑航街店),百姓广场C1馆,113.632115,34.706001,0371-63468568;17319791568,8：00——22：00
二七区,50108,湖南菜(湘菜),荟家湘菜馆(政通路店),政通路59号附1号,113.646653,34.72472,13275977968,8：00——22：00
二七区,50108,湖南菜(湘菜),思湘小厨湘菜信阳菜,百荣世贸商城B座西北角,113.664788,34.657752,0371-58582158,8：00——22：00
二七区,50108,湖南菜(湘菜),湘约湘菜馆,河南现代建设集团北门旁,113.640542,34.728744,,8：00——22：00
二七区,50108,湖南菜(湘菜),荟家湘菜馆(黄龙岗店),侯寨乡黄龙岗103号,113.604414,34.630501,15538138990,8：00——22：00
二七区,50108,湖南菜(湘菜),遇见湘,德化街道百年德化A区3楼BQA307-1,113.665422,34.750068,19059526377,8：00——22：00
二七区,50108,湖南菜(湘菜),一碗湘,行云路与张魏寨中街交叉口南80米,113.650375,34.712325,,8：00——22：00
二七区,50108,湖南菜(湘菜),湖南一品香快餐,一马路银基西门正对面,113.663904,34.74299,,8：00——22：00
二七区,50108,湖南菜(湘菜),七品湘菜酒店(亚星·城市山水店),长江中路129-19号附近,113.629847,34.709519,0371-55329977,8：00——22：00
二七区,50108,湖南菜(湘菜),麦元家湘菜馆,凤鸣南路与008乡道交叉口北300米,113.582056,34.695884,,8：00——22：00
二七区,50108,湖南菜(湘菜),有家湘菜行云路店,行云路与长江路交叉口北100米,113.650348,34.710853,,8：00——22：00
二七区,50108,湖南菜(湘菜),湘味家菜馆,大学路街道郑大市场南街4号市场南街4号院,113.64476,34.738366,,8：00——22：00
二七区,50108,湖南菜(湘菜),湘士情洞庭臭桂鱼,大学南路36号富华花苑,113.643022,34.7151,,8：00——22：00
二七区,50108,湖南菜(湘菜),湖南牛肉面,淮南街郑飞小区小西门7号,113.636186,34.701423,13410729959,8：00——22：00
二七区,50108,湖南菜(湘菜),张记湖南米粉牛肉面(佛岗新居店),南三环连云路向南第一个路口再向东20米路南,113.671435,34.695933,13298190261;15903667162,8：00——22：00
二七区,50108,湖南菜(湘菜),烟酒茶湘菜馆,西服总厂小区西2门东90米,113.646562,34.72472,,8：00——22：00
二七区,50108,湖南菜(湘菜),湘芋麻糍,桃源路与桃源南街交叉口东140米,113.637881,34.740153,13203838276,8：00——22：00
二七区,50108,湖南菜(湘菜),老味道湘菜汝河路店,淮河路街道汝河路28号康桥金域上郡3号院,113.639589,34.732854,13027523712,8：00——22：00
二七区,50108,湖南菜(湘菜),九鼎湘菜馆(升龙城8号院店),升龙城8号院5号楼113号,113.631595,34.721731,15527281688,8：00——22：00
二七区,50108,湖南菜(湘菜),湖南花椒炒鸡,金水源街道尧山路39号康桥康城一号院,113.639889,34.671366,,8：00——22：00
二七区,50108,湖南菜(湘菜),蓄味已久·二哥3不炒(亚星店),嵩山南路与清江路东北角,113.628457,34.712646,19139758088,8：00——22：00
二七区,50108,湖南菜(湘菜),赣湘府湘菜,兴华北街与桃源路交叉口北40米,113.632679,34.740619,,8：00——22：00
二七区,50108,湖南菜(湘菜),胖哥湘菜(长江一号2期店),长江路京广路交叉口向南200米路东,113.657709,34.707395,13213240339,8：00——22：00
二七区,50108,湖南菜(湘菜),广瑞湘滑蛋饭(河医店),建新西街62-1号,113.648325,34.757775,,8：00——22：00
二七区,50108,湖南菜(湘菜),湖南米粉牛肉面(正兴街),京广路正兴街交叉口向东100米路北,113.653348,34.748656,13975695391,8：00——22：00
二七区,50108,湖南菜(湘菜),戴湘府·家宴(兴华北街店),兴华北街17-16号,113.632679,34.74063,15516183317,8：00——22：00
二七区,50108,湖南菜(湘菜),戴湘府·家宴(汝河路店),汝河路勤劳街路西100米,113.63964,34.732733,13027523712,8：00——22：00
二七区,50108,湖南菜(湘菜),阿湘姐烤肉拌饭·脆皮鸡饭(郑州二七店),淘气堡新天地,113.626374,34.684225,,8：00——22：00
二七区,50108,湖南菜(湘菜),聚湘楼,绿水路与丽水街交叉口东南60米,113.631153,34.68657,,8：00——22：00
二七区,50108,湖南菜(湘菜),潇湘阁饭厨,铁英街与陇海中路交叉口南120米,113.650813,34.735227,,8：00——22：00
二七区,50108,湖南菜(湘菜),川湘居自选美食城(升龙城·二七中心店),升龙城8号院B座8号楼(齐礼阎地铁站D口步行330米),113.631919,34.720995,,8：00——22：00
二七区,50108,湖南菜(湘菜),面醉湘,福寿街167号中州商场,113.662927,34.748402,,8：00——22：00
二七区,50108,湖南菜(湘菜),福满满·地道湘味·家常菜,大学路市场街交叉口东100米,113.644996,34.740384,18638502181,8：00——22：00
二七区,50108,湖南菜(湘菜),聚湘楼,亚星·锦绣山河玉福园北门旁,113.631978,34.686075,,8：00——22：00
二七区,50108,湖南菜(湘菜),湘味小厨,中原第一城北门旁,113.588189,34.686713,,8：00——22：00
二七区,50108,湖南菜(湘菜),海湘苑,侯寨乡右江路万科万荣商务服务中心东院8号楼G101,113.648739,34.658135,19149433366,8：00——22：00
二七区,50108,湖南菜(湘菜),稻湘小馆,金海路榕江瑞景园北门,113.638903,34.678819,18135778886,8：00——22：00
二七区,50108,湖南菜(湘菜),川湘阁,长江路街道建云街11号富华新苑,113.648036,34.716082,,8：00——22：00
二七区,50108,湖南菜(湘菜),川湘豫融合餐厅(秀水湾店),人和路街道南屏路39号秀水湾,113.665145,34.688092,,8：00——22：00
二七区,50108,湖南菜(湘菜),湘厨人家(升龙城5号院店),政通路升龙城5号院1-121号商铺(共2层),113.630878,34.724128,15343716615,8：00——22：00
二七区,50108,湖南菜(湘菜),稻秀才·炒拌仙湘味菜饭(郑州二七店),长江路街道汉江路建云街都市佳苑门面房8号,113.647513,34.71406,13949060868,8：00——22：00
二七区,50108,湖南菜(湘菜),食话说湘(暂停营业),连云路佛岗新居西门,113.671068,34.694038,,8：00——22：00
二七区,50108,湖南菜(湘菜),湘湘菜馆(鑫苑名城2号院店)(暂停营业),鑫苑名城2号院,113.630245,34.668954,13598851753,8：00——22：00
二七区,50108,湖南菜(湘菜),阿瓦山寨(航海路店)(暂停营业),淮南街22号院19号楼1层东2号-东4号,113.63571,34.720686,0371-68976799;13526622799,8：00——22：00
二七区,50109,安徽菜(徽菜),徽味小厨,凤鸣南路与008乡道交叉口东北240米,113.582032,34.695241,,8：00——22：00
二七区,50109,安徽菜(徽菜),皖南土菜馆(长江中路店),长江路与建云街交叉口西80米,113.645878,34.709613,15807807880;18703841945,8：00——22：00
二七区,50109,安徽菜(徽菜),正宗太和板面,碧云路125号青秀佳苑A区2号楼底商,113.667787,34.692628,18539719335,8：00——22：00
二七区,50110,福建菜,闽商海鲜餐厅,铭功路148号,113.659044,34.761168,18120997799,8：00——22：00
二七区,50110,福建菜,振炎福建沙县小吃,连云路69-7号,113.671404,34.699907,17324846649,8：00——22：00
二七区,50110,福建菜,沙县小吃(管城花园店),德化新街15号口旁,113.666995,34.748214,13598824239,8：00——22：00
二七区,50110,福建菜,沙县小吃(邮局家属院店),邮局家属院东门北100米,113.643787,34.749042,17329435199,8：00——22：00
二七区,50111,北京菜,赵一福北京烤鸭店(大学路),二七区大学中路2-33号,113.644433,34.722579,13253646668,8：00——22：00
二七区,50111,北京菜,牛记北京烤鸭(碧云路店),碧云路与春晖路交叉口向南200米路西牛记北京烤鸭,113.665025,34.712375,18237191680,8：00——22：00
二七区,50111,北京菜,大刀涮(安康路店),安康路5号院1号楼1层商业102,113.624254,34.726989,15538316286,8：00——22：00
二七区,50111,北京菜,品意德北京烤鸭(行云路店),汇景嘉园东院西门旁,113.65076,34.708607,18037326632;19523717897,8：00——22：00
二七区,50111,北京菜,北京烤鸭(桃源路店),大学路桃源路西10米路北北京烤鸭店,113.643586,34.740454,18839708760,8：00——22：00
二七区,50111,北京菜,炉门北京烤鸭(碧云路店),碧云路与红云路交叉口东南角,113.665543,34.711811,15038371591,8：00——22：00
二七区,50111,北京菜,赵记北京烤鸭店(汝河路店),兴华南街13号附1号,113.633071,34.732336,15538203879,8：00——22：00
二七区,50111,北京菜,枣木牌烤鸭(郑州大学店),大学路77号附2号房屋,113.643554,34.740464,17320151863,8：00——22：00
二七区,50111,北京菜,炉煌宫北京烤鸭(医学院店),五里堡街道棉纺东路12号,113.639851,34.755262,18521091116,8：00——22：00
二七区,50111,北京菜,杨记烤鸭名店(京广路店),京广中路18-16,113.65743,34.730438,13014635224;13663717628,8：00——22：00
二七区,50111,北京菜,正兴德北京烤鸭(宏鑫花园店),兴华南街与郑航街交叉口西南角,113.632726,34.705928,18638602397,8：00——22：00
二七区,50111,北京菜,品意德北京烤鸭(工人路店),工人路滨河名家南六十米路东401-38,113.62097,34.718025,18538072917,8：00——22：00
二七区,50111,北京菜,聚惠德北京烤鸭(升龙城5号院店),齐礼闫路沁河路交叉口东北角2-113,113.631389,34.723232,13253537897,8：00——22：00
二七区,50111,北京菜,一品京城烤鸭(佛岗新居店),连云路都市广场A座113号商铺,113.672828,34.696444,0371-55360522;13526684213,8：00——22：00
二七区,50111,北京菜,百顺斋北京烤鸭(郑飞小区店),郑飞小区东区西南门北80米,113.636272,34.701845,15093154004,8：00——22：00
二七区,50111,北京菜,邱记北京烤鸭(长江路店),长江路高砦新农贸市场,113.654852,34.710187,15313011205;16638131074,8：00——22：00
二七区,50111,北京菜,御尚德北京烤鸭(铁道陇海家园店),铁道陇海家园西门旁,113.652471,34.735332,15893684118,8：00——22：00
二七区,50111,北京菜,京鸭坊北京烤鸭(永安街店),交通路与永安街交叉口向东50米路北1-13,113.647514,34.733914,18600238329,8：00——22：00
二七区,50111,北京菜,北京果木烤鸭(橄榄城店),南三环与连云路交口东北角柏林阳光商业街69-8号,113.67141,34.700084,18701273432,8：00——22：00
二七区,50111,北京菜,品亿德北京烤鸭店(交通路店),铁路小区东3门旁,113.646949,34.733645,13523491382,8：00——22：00
二七区,50111,北京菜,御品阁烤鸭(政通路店),京广路政通路交叉口西北角,113.656587,34.724965,18272655953,8：00——22：00
二七区,50111,北京菜,品意德北京烤鸭(马寨店),马寨镇同兴街23-2,113.529106,34.706814,13783690357,8：00——22：00
二七区,50111,北京菜,冯记手撕烤鸭(中铁苑店),新圃西街16号院北门旁,113.661375,34.723263,,8：00——22：00
二七区,50111,北京菜,全德烤鸭,郑密路与清江路交叉口往西150米路北6-23,113.625244,34.712239,19139955706,8：00——22：00
二七区,50111,北京菜,馋嘴手撕烤鸭(郑州市二七区亚细亚代庄小区店),长江路街道代庄街亚细亚小区五号楼门面97-7,113.650675,34.712127,17838877866,8：00——22：00
二七区,50111,北京菜,翟师傅北京烤鸭店(漓江路店),漓江路农贸市场南门96-10,113.660321,34.692435,15803879199,8：00——22：00
二七区,50111,北京菜,炉门北京烤鸭,长江路街道郑州市人和大发农贸市场外A1号,113.640934,34.715224,13501033534,8：00——22：00
二七区,50111,北京菜,品聚德北京烤鸭(交通路161号院店),交通路与政通路交叉口向东20米路北,113.647333,34.724983,13673868852,8：00——22：00
二七区,50111,北京菜,煌火北京烤鸭(锦和广场店),南彩路锦和广场5号楼1层109号(丹尼斯外东北边),113.626535,34.683854,13213212070,8：00——22：00
二七区,50111,北京菜,七里香北京烤鸭,南四环尧山路鑫苑东苑西门19-127,113.637025,34.659875,13526485700,8：00——22：00
二七区,50111,北京菜,全德北京烤鸭(亚龙小区店),二道街与铭功路交叉口西180米,113.658246,34.754966,,8：00——22：00
二七区,50111,北京菜,仲和手撕烤鸭,勤劳街32-24,113.640847,34.737631,16637459431,8：00——22：00
二七区,50111,北京菜,品意德烤鸭(亚星锦绣山河店),庆喜路24号3号楼一层附18号,113.619784,34.683083,,8：00——22：00
二七区,50111,北京菜,鑫鑫北京烤鸭,金湖农产品配送A132号,113.62706,34.67196,15238583899,8：00——22：00
二七区,50111,北京菜,刘记北京烤鸭,红苹果家具欧凯龙嵩山路店西门北100米,113.62579,34.719551,13603860763;13849062479,8：00——22：00
二七区,50111,北京菜,一家很哇塞的北京烤鸭,京广路街道连云路与漓江路南排40号,113.671504,34.692001,,8：00——22：00
二七区,50111,北京菜,大圣干拌烤鸭,联合雅园D104号,113.66163,34.690375,18039168234,8：00——22：00
二七区,50111,北京菜,黄记正宗手撕烤鸭,万客来农鲜熟食街13号,113.630341,34.706924,13838178114;17512051746,8：00——22：00
二七区,50111,北京菜,手撕烤鸭,南三环辅路与连云路交叉口西南140米,113.669597,34.697384,18595597829,8：00——22：00
二七区,50111,北京菜,老北京炸酱面(郑州火车站天鹅快捷宾馆店),大同路与一马路交叉口北140米,113.662665,34.746884,,8：00——22：00
二七区,50111,北京菜,京顺北京烤鸭(郑州水工第一家属院店),郑州水工第一家属院东北门旁,113.642269,34.756694,15093283811,8：00——22：00
二七区,50111,北京菜,京宴北京烤鸭(荆胡村三号院店),大学南路荆胡社区秀水路26-8,113.645093,34.681438,15890097627,8：00——22：00
二七区,50111,北京菜,京御斋北京烤鸭,贺江路赞巴拉农贸市场A区082-2号(南门第二家),113.675177,34.696462,13688680321,8：00——22：00
二七区,50111,北京菜,恒兴记北京烤鸭(郑密路店),郑密路99-5号,113.626964,34.713989,15238608587,8：00——22：00
二七区,50111,北京菜,扁嘴鸭北京烤鸭(棉纺路店),五里堡街道棉纺东路10号郑州水工第一家属院,113.641672,34.754863,,8：00——22：00
二七区,50111,北京菜,鸭吃吃北京烤鸭(安康路店),郑密路与安康路交叉口向东300米路北,113.62497,34.727186,,8：00——22：00
二七区,50111,北京菜,仲记手撕烤鸭(人和夜市店),张魏寨中街54号,113.643793,34.712508,,8：00——22：00
二七区,50111,北京菜,万久弘茶油烤鸭,碧云路与红云路交叉口西北20米,113.66497,34.712018,,8：00——22：00
二七区,50111,北京菜,冯记正宗手撕烤鸭(医学院店),合作路与金水路辅路交叉口西240米,113.64222,34.756883,18003999283,8：00——22：00
二七区,50111,北京菜,京宴北京烤鸭(南屏路店),南屏路农贸生活广场369号附6号,113.662986,34.688476,13837103101,8：00——22：00
二七区,50111,北京菜,翟冰洋北京烤鸭,庆喜路27号9号楼1-2层附38号,113.620803,34.682681,15738327578,8：00——22：00
二七区,50111,北京菜,正宗手撕烤鸭(郑州总店),交通路西民福街14号楼付2号一层,113.646955,34.7338,13683714967,8：00——22：00
二七区,50111,北京菜,手撕烤鸭,人和路街道新悦华联门脸房5号,113.639811,34.715134,,8：00——22：00
二七区,50111,北京菜,京宴.北京烤鸭(南屏路店),南屏路碧云路向西100米路南,113.663547,34.68834,17703862193,8：00——22：00
二七区,50111,北京菜,茶油烤鸭,郑密路86号院15号楼东1单元1层1号,113.626375,34.715525,,8：00——22：00
二七区,50111,北京菜,王记苏油烤鸭,嵩山路街道郑密路86号华裕,113.626369,34.715588,,8：00——22：00
二七区,50111,北京菜,魏家手撕烤鸭,淮南街22-43号,113.636138,34.721572,,8：00——22：00
二七区,50111,北京菜,徐记手撕烤鸭(碧云路店),京广路街道碧云路125号青秀佳苑A区,113.665525,34.693075,,8：00——22：00
二七区,50111,北京菜,穿骨香手撕烤鸭,曹洼社区居委会西北侧60米,113.593107,34.656374,,8：00——22：00
二七区,50111,北京菜,国华烤鸭,煤场北拐与西陈庄中街交叉口西北20米,113.656453,34.758054,,8：00——22：00
二七区,50111,北京菜,北京烤鸭(保全街店),京广路保全街往西200米路北,113.65072,34.736855,,8：00——22：00
二七区,50111,北京菜,杨氏干拌烤鸭,小赵寨生活区西门北90米,113.659675,34.737525,,8：00——22：00
二七区,50111,北京菜,鑫记五一涮锅(嵩山南路店),清江路与嵩山南路交叉口(众兄弟足道楼下),113.628461,34.711458,0371-61777677;13937132811,8：00——22：00
二七区,50111,北京菜,萌萌卤味北京烤鸭,郭家咀便民服务点菜市场南四排5号,113.633515,34.674807,15515510724;15803998673,8：00——22：00
二七区,50111,北京菜,老北京旋转小火锅(龙跃花园店),政通路龙跃花园1号楼,113.647397,34.724699,,8：00——22：00
二七区,50111,北京菜,卤煮火烧,王胡砦老年公寓西南门旁,113.653028,34.702865,19139992564,8：00——22：00
二七区,50111,北京菜,煌火北京烤鸭(漓江路店)(暂停营业),橄榄城新公馆美食街2栋102号,113.669207,34.691201,17603852690,8：00——22：00
二七区,50111,北京菜,老北京羊蝎子火锅(正商·和园广场店)(暂停营业),正商·和园广场(冯庄地铁站A口步行270米),113.670665,34.718912,,8：00——22：00
二七区,50112,湖北菜(鄂菜),湖北老婆小食店(淮河路店),庆丰街与淮河东路交叉口西50米,113.651924,34.728769,13849067328,8：00——22：00
二七区,50112,湖北菜(鄂菜),洪福记九头鸟热干面(王胡寨店),幸福家园北1门旁(王胡砦地铁站C口步行420米),113.647815,34.705843,18625582270,8：00——22：00
二七区,50112,湖北菜(鄂菜),九头鸟热干面(碧云路店),中陆茶都东3门东南50米,113.665373,34.702485,15537185153,8：00——22：00
二七区,50112,湖北菜(鄂菜),文梁九头鸟热干面总店,碧云路晨曦小区门面房15号,113.664997,34.712744,13298407625;13333840030,8：00——22：00
二七区,50112,湖北菜(鄂菜),汉宾热干面,长江路高砦新农贸市场,113.65657,34.710309,13137718059,8：00——22：00
二七区,50112,湖北菜(鄂菜),武汉热干面(郑科店),学院路23-7,113.511428,34.70204,13938423713;17719848193,8：00——22：00
二七区,50112,湖北菜(鄂菜),九头鸟热干面(合作路店),合作路五号院(郑大一附院地铁站B口步行440米),113.640892,34.756639,18326190737,8：00——22：00
二七区,50112,湖北菜(鄂菜),九头鸟热干面(橄榄城都市广场店),连云路贺江路往东500米路北,113.673104,34.696356,18530030211,8：00——22：00
二七区,50112,湖北菜(鄂菜),九头鸟热干面,郑航街43号(王胡砦地铁站B口步行400米),113.640976,34.70573,18736018055,8：00——22：00
二七区,50112,湖北菜(鄂菜),久居香热干面(学院路商业街店),学院路与科技西路交叉口南200米,113.512731,34.709079,13608685958;18838212681,8：00——22：00
二七区,50112,湖北菜(鄂菜),九头鸟热干面,中原东路5号楼一层6号附3号,113.638416,34.747249,13937157683,8：00——22：00
二七区,50112,湖北菜(鄂菜),九头鸟热干面(万象城店),西中街4号(人民公园地铁站B口步行260米),113.657894,34.757821,13838217561,8：00——22：00
二七区,50112,湖北菜(鄂菜),九头鸟热干面(德化步行街店),福寿街16号万博商城1期F1层,113.664763,34.749131,13674989779,8：00——22：00
二七区,50112,湖北菜(鄂菜),九头鸟热干面(永安街店),建中街街道永安街35号永安街35号院,113.654399,34.733726,,8：00——22：00
二七区,50112,湖北菜(鄂菜),九头鸟热干面(庆丰街店),庆丰街庆丰街35号院,113.652292,34.727041,13014630938,8：00——22：00
二七区,50112,湖北菜(鄂菜),九头鸟热干面(兴华南街10号院店),兴华南街10号院,113.632644,34.733446,18737682252,8：00——22：00
二七区,50113,东北菜,饺子功·东北记忆·锅包肉(碧云路店),橄榄城柏林印象西2门旁,113.665375,34.700825,,8：00——22：00
二七区,50113,东北菜,臧师傅姑爷上门铁锅炖店,连云路丹枫路西200米路南臧师傅姑爷上门铁锅炖店,113.668565,34.694027,17320117887,8：00——22：00
二七区,50113,东北菜,曹大权地锅炖(马寨店),贾峪镇马沟村高井马米路8号,113.515075,34.715175,13071060352,8：00——22：00
二七区,50113,东北菜,何氏菜馆(康复前街店),康复前街25号楼16-18号,113.645469,34.742251,0371-66900156;13598005415;13949062189,8：00——22：00
二七区,50113,东北菜,姥家大锅台(佛岗店),连云路佛岗新居41-7号门,113.670988,34.693385,0371-88817999;16650112299,8：00——22：00
二七区,50113,东北菜,东北饺子(人和路店),万千世纪城东2门旁8号商铺,113.640759,34.713745,13027516648,8：00——22：00
二七区,50113,东北菜,地锅根据地(郑大市场南街店),郑大市场南街,113.646702,34.739145,16696100571,8：00——22：00
二七区,50113,东北菜,咱姥家大锅台地锅鸡(二七万达店),汉江路人和路交叉口万千公寓商铺2楼,113.640801,34.71501,0371-88106139,8：00——22：00
二七区,50113,东北菜,东北食屋东北饺子家乡菜(京广路店),京广中路32-11号,113.657399,34.732539,13608685799,8：00——22：00
二七区,50113,东北菜,东北饺子酱大骨(招商天地和苑店),金水源街道柳江路66号招商天地和苑,113.630079,34.674525,0371-58582868;17739788978,8：00——22：00
二七区,50113,东北菜,大东北烧烤铁锅炖,淮河路街道汝河路31号(路砦花苑)1号,113.636798,34.732364,15638817105;19337163537,8：00——22：00
二七区,50113,东北菜,江湖地锅炖,马寨镇东方路58-8号(中国董酒隔壁),113.530698,34.711529,17716320200,8：00——22：00
二七区,50113,东北菜,东北食屋(和平路),和平路3号(郑州火车站地铁站G口步行340米),113.654708,34.750209,13598888415;15037142770,8：00——22：00
二七区,50113,东北菜,东北食屋(陇海中路店),陇海中路61号底层,113.634432,34.736586,13007622402;18625558083,8：00——22：00
二七区,50113,东北菜,肉小胖地摊烤肉(二七广场店),人民路1号第1层16号,113.667607,34.751852,18134459520;19939933280,8：00——22：00
二七区,50113,东北菜,姥家大锅台(兴华南街店),宏鑫花园东门北150米,113.632868,34.705367,0371-55038578;15938760199,8：00——22：00
二七区,50113,东北菜,醉东北铁锅炖(珠江荣域北院店),嵩山路街道郑密路88号珠江荣域北院,113.626215,34.713583,,8：00——22：00
二七区,50113,东北菜,东北饺子家乡菜,民安路与勤劳街交叉口西100米路北,113.640179,34.731792,15639063677,8：00——22：00
二七区,50113,东北菜,家和饺子东北私房菜,交通路与保全街交叉口北50米路东,113.64723,34.732005,,8：00——22：00
二七区,50113,东北菜,老家大灶台·地锅鸡(碧云路店),碧云路航海路向南100米路东王婆大虾旁边二楼,113.665374,34.719529,,8：00——22：00
二七区,50113,东北菜,东北饺子馆,连云路与漓江路交叉口向东200米,113.67234,34.691555,0371-55006777,8：00——22：00
二七区,50113,东北菜,雪之乡东北饺子私房菜,长江路与工人路交叉口向北30米路西,113.620673,34.710803,19937807722,8：00——22：00
二七区,50113,东北菜,肉小胖地摊烤肉(嵩山南路店),嵩山路街道长江中路128号(七期)47号楼1-2层47-6号,113.628372,34.71405,15166086969;18039660100,8：00——22：00
二七区,50113,东北菜,何记东北食府烧烤(招商天地和苑店),招商天地和苑南门商业街里直走100米7号楼下,113.630131,34.675218,17739788978,8：00——22：00
二七区,50113,东北菜,老家大锅台(兴华南街店),民安路56-3号,113.630869,34.730113,13733857068,8：00——22：00
二七区,50113,东北菜,东北饺子馆(康复中街),京广街道京广北路92号京广路中原路交叉口向南200米,113.648723,34.745808,13213070058,8：00——22：00
二七区,50113,东北菜,东北饺子家常菜,五方科技馆西侧,113.548375,34.643688,13804589383,8：00——22：00
二七区,50113,东北菜,李记铸铁锅炖鱼(长江中路店),长江中路120-4,113.635664,34.709573,15382271395,8：00——22：00
二七区,50113,东北菜,王记食府东北饺子酱大骨(鑫苑都汇广场店),鑫苑都汇广场3-113,113.642604,34.660944,13100839318,8：00——22：00
二七区,50113,东北菜,东北地锅柴鸡(鑫苑都汇广场店),鑫苑都汇商业中心3号楼107号,113.642171,34.660699,13140031328,8：00——22：00
二七区,50113,东北菜,东北私房菜(鑫苑都汇广场店),鑫苑都汇广场鑫苑鑫家4号-118号,113.642321,34.660014,13603994397,8：00——22：00
二七区,50113,东北菜,筋头巴脑东北老菜馆(锦绣山河刘砦新居6号院店),锦绣山河刘砦新居6号院,113.625852,34.681842,15010550266,8：00——22：00
二七区,50113,东北菜,东北庄稼院,航海路与淮南街,113.63614,34.723069,,8：00——22：00
二七区,50113,东北菜,东北饺子馆(郑州旗舰店),二马路与兴隆街交叉口西南40米,113.66061,34.747746,,8：00——22：00
